,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
172,5,5,120,1,1,1,1,0,0,1,0,0,1103,76.98,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
173,2,10,168,1,0,1,0,1,0,0,1,0,1383,4.47,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
174,2,10,168,1,0,1,0,1,0,1,0,0,807,14.25,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
175,0,0,72,1,1,0,0,0,1,0,1,0,932,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
176,0,0,72,1,1,0,0,0,1,1,0,0,1005,30.59,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
177,0,0,72,1,1,0,0,0,1,1,0,0,1553,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
178,5,20,240,0,0,1,0,1,0,1,0,0,1062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179,0,0,96,1,0,1,0,0,1,0,1,0,1525,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
180,2,10,240,1,1,1,0,1,0,0,1,0,1162,203.61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
181,2,10,240,1,1,1,0,1,0,1,0,0,1069,16.41,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
182,5,5,120,1,1,1,1,0,0,1,0,0,871,29.36,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
183,5,5,168,1,0,1,1,0,0,0,1,0,1065,32.89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
184,0,0,72,1,1,0,0,0,1,0,0,1,1326,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
185,3,7,168,1,1,1,0,1,0,0,1,0,870,3.01,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
186,5,5,120,1,1,1,1,0,0,0,0,1,1900,10.9,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
187,0,0,96,1,0,1,0,0,1,1,0,0,1792,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
188,10,10,168,1,1,0,1,0,0,1,0,0,1818,862.25,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
189,5,5,168,1,0,1,1,0,0,0,1,0,826,1.26,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,3,7,168,1,1,1,0,1,0,1,0,0,1627,56.23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
191,5,5,168,1,0,1,1,0,0,0,1,0,2399,33.51,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
192,5,5,168,1,0,1,1,0,0,0,1,0,856,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
193,2,10,168,1,0,1,0,1,0,1,0,0,1407,42.01,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
194,3,7,168,1,1,1,0,1,0,1,0,0,899,21.47,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
195,5,5,168,1,0,1,1,0,0,0,1,0,975,17.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
196,0,0,72,1,1,0,0,0,1,0,1,0,829,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
197,5,20,240,0,0,1,0,1,0,0,1,0,1016,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
198,0,0,72,1,1,0,0,0,1,0,1,0,839,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
199,0,0,96,1,0,1,0,0,1,1,0,0,1590,2.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
200,3,7,168,1,1,1,0,1,0,0,1,0,982,3.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
201,2,10,240,1,1,1,0,1,0,0,1,0,1105,86.09,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,3,7,168,1,1,1,0,1,0,1,0,0,1842,60.75,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
203,5,20,240,0,0,1,0,1,0,0,1,0,1739,68.7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
204,10,10,120,1,1,1,1,0,0,0,1,0,1150,22.3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
205,2,10,168,1,0,1,0,1,0,1,0,0,1823,143.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
206,5,5,168,1,0,1,1,0,0,0,1,0,1453,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
207,0,0,96,1,0,1,0,0,1,1,0,0,1010,15.02,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
208,2,10,168,1,0,1,0,1,0,0,1,0,1070,30.4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
209,2,10,240,1,1,1,0,1,0,1,0,0,1410,105.96,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
210,5,5,120,1,1,1,1,0,0,1,0,0,1232,19.56,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
211,5,5,168,1,0,1,1,0,0,1,0,0,1844,41.63,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
212,0,0,72,1,1,0,0,0,1,0,1,0,1520,40.23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
213,2,10,240,1,1,1,0,1,0,0,1,0,1742,42.97,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
214,0,0,96,1,0,1,0,0,1,1,0,0,1574,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
215,10,10,168,1,1,0,1,0,0,0,1,0,1686,17.39,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
216,3,7,168,1,1,1,0,1,0,1,0,0,993,3.75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
217,10,10,120,1,1,1,1,0,0,0,1,0,1100,2.66,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
218,10,10,168,1,1,0,1,0,0,1,0,0,1019,8.04,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
219,0,0,96,1,0,1,0,0,1,1,0,0,2234,1.15,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
220,5,5,168,1,0,1,1,0,0,1,0,0,2061,4.06,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
221,5,5,120,1,1,1,1,0,0,1,0,0,1678,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
222,5,5,168,1,0,1,1,0,0,1,0,0,768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
223,10,10,168,1,1,0,1,0,0,0,1,0,1160,43.02,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
224,10,10,120,1,1,1,1,0,0,0,1,0,1414,44,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
225,10,10,120,1,1,1,1,0,0,1,0,0,1759,4.79,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
226,10,10,120,1,1,1,1,0,0,1,0,0,2356,12.43,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
227,0,0,72,1,1,0,0,0,1,0,1,0,873,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
228,0,0,96,1,0,1,0,0,1,0,1,0,946,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
229,2,10,240,1,1,1,0,1,0,0,1,0,848,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
230,5,5,168,1,0,1,1,0,0,1,0,0,786,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
231,3,7,168,1,1,1,0,1,0,0,1,0,1061,1.88,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
232,10,10,168,1,1,0,1,0,0,0,1,0,791,10.13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
233,3,7,168,1,1,1,0,1,0,1,0,0,900,60.28,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
234,5,5,120,1,1,1,1,0,0,0,1,0,1623,137.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
235,3,7,168,1,1,1,0,1,0,1,0,0,1076,31.54,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
236,10,10,120,1,1,1,1,0,0,1,0,0,1656,33.14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
237,0,0,72,1,1,0,0,0,1,0,1,0,1070,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
238,10,10,120,1,1,1,1,0,0,1,0,0,1051,12.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
239,10,10,120,1,1,1,1,0,0,1,0,0,871,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
240,5,20,240,0,0,1,0,1,0,1,0,0,1360,64.43,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
241,3,7,168,1,1,1,0,1,0,1,0,0,1084,26.6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
242,10,10,120,1,1,1,1,0,0,1,0,0,1278,15.82,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
243,10,10,168,1,1,0,1,0,0,1,0,0,941,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
244,2,10,240,1,1,1,0,1,0,0,1,0,2377,31.05,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245,5,20,240,0,0,1,0,1,0,0,1,0,805,12.75,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
246,5,5,120,1,1,1,1,0,0,1,0,0,1267,30.53,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
247,5,5,120,1,1,1,1,0,0,1,0,0,1096,68.02,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
248,10,10,120,1,1,1,1,0,0,1,0,0,1615,83.16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
249,3,7,168,1,1,1,0,1,0,0,1,0,847,1.98,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
250,2,10,168,1,0,1,0,1,0,1,0,0,2313,59.85,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
251,5,5,120,1,1,1,1,0,0,1,0,0,802,25.61,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
252,5,5,168,1,0,1,1,0,0,1,0,0,1781,9.89,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
253,5,5,120,1,1,1,1,0,0,1,0,0,1329,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
254,10,10,120,1,1,1,1,0,0,0,1,0,1018,55.78,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
255,10,10,120,1,1,1,1,0,0,1,0,0,1569,59.88,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
256,5,5,120,1,1,1,1,0,0,0,1,0,1712,91.49,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
257,3,7,168,1,1,1,0,1,0,1,0,0,2224,51.19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
258,5,5,168,1,0,1,1,0,0,1,0,0,1765,8.11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
259,5,20,240,0,0,1,0,1,0,1,0,0,1087,24.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
260,5,5,168,1,0,1,1,0,0,1,0,0,1676,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
261,2,10,240,1,1,1,0,1,0,0,1,0,963,12.99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
262,10,10,168,1,1,0,1,0,0,0,1,0,1432,57.87,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
263,10,10,168,1,1,0,1,0,0,1,0,0,1408,26.54,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
264,5,5,120,1,1,1,1,0,0,0,1,0,1488,29.38,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
265,10,10,120,1,1,1,1,0,0,1,0,0,884,29.79,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
266,0,0,72,1,1,0,0,0,1,0,1,0,1291,18.22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
267,5,5,168,1,0,1,1,0,0,0,0,1,1125,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
268,0,0,72,1,1,0,0,0,1,1,0,0,1469,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
269,10,10,120,1,1,1,1,0,0,1,0,0,1294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
270,0,0,72,1,1,0,0,0,1,1,0,0,1212,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
271,0,0,72,1,1,0,0,0,1,0,1,0,912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
272,5,5,120,1,1,1,1,0,0,1,0,0,1072,47.29,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
273,10,10,120,1,1,1,1,0,0,0,1,0,1518,36.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
274,5,20,240,0,0,1,0,1,0,1,0,0,994,21.32,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
275,3,7,168,1,1,1,0,1,0,1,0,0,1232,46.99,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
276,2,10,240,1,1,1,0,1,0,1,0,0,1268,147.07,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
277,0,0,96,1,0,1,0,0,1,0,1,0,914,4.91,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
278,5,5,120,1,1,1,1,0,0,0,1,0,1698,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
279,2,10,240,1,1,1,0,1,0,0,1,0,1178,112.86,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
280,5,20,240,0,0,1,0,1,0,1,0,0,1163,13.91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
281,2,10,240,1,1,1,0,1,0,1,0,0,1108,67.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
282,3,7,168,1,1,1,0,1,0,0,1,0,963,7.09,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
283,2,10,240,1,1,1,0,1,0,0,1,0,2422,45.83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
284,2,10,168,1,0,1,0,1,0,1,0,0,969,18.93,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
285,3,7,168,1,1,1,0,1,0,0,1,0,1420,48.27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
286,10,10,168,1,1,0,1,0,0,0,1,0,810,4.08,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
287,10,10,120,1,1,1,1,0,0,0,1,0,1051,21.34,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
288,2,10,168,1,0,1,0,1,0,0,1,0,907,2.92,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
289,5,5,168,1,0,1,1,0,0,0,1,0,1734,27.78,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
290,2,10,240,1,1,1,0,1,0,1,0,0,1013,112.61,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
291,3,7,168,1,1,1,0,1,0,0,1,0,818,50.93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
292,10,10,168,1,1,0,1,0,0,0,1,0,1690,28.16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
293,10,10,168,1,1,0,1,0,0,0,1,0,802,5.69,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
294,5,5,120,1,1,1,1,0,0,0,1,0,1828,91.47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
295,2,10,240,1,1,1,0,1,0,1,0,0,889,59.48,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
296,3,7,168,1,1,1,0,1,0,0,1,0,784,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
297,2,10,240,1,1,1,0,1,0,1,0,0,1314,98.58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
298,5,5,120,1,1,1,1,0,0,0,1,0,964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
299,5,5,168,1,0,1,1,0,0,0,1,0,865,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
300,2,10,168,1,0,1,0,1,0,1,0,0,1111,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
301,5,20,240,0,0,1,0,1,0,1,0,0,1709,74.34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
302,2,10,240,1,1,1,0,1,0,0,1,0,878,10.65,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
303,0,0,96,1,0,1,0,0,1,1,0,0,814,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
304,0,0,96,1,0,1,0,0,1,0,1,0,1027,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
305,10,10,120,1,1,1,1,0,0,0,1,0,1040,1.61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
306,0,0,72,1,1,0,0,0,1,0,1,0,804,8.87,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
307,2,10,168,1,0,1,0,1,0,0,1,0,810,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
308,5,5,120,1,1,1,1,0,0,1,0,0,1788,43.45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
309,5,5,168,1,0,1,1,0,0,1,0,0,1500,45.28,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
310,5,5,120,1,1,1,1,0,0,1,0,0,1411,28.6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
311,2,10,168,1,0,1,0,1,0,0,1,0,902,5.07,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
312,0,0,72,1,1,0,0,0,1,0,1,0,2546,11.68,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
313,2,10,168,1,0,1,0,1,0,0,1,0,905,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
314,10,10,168,1,1,0,1,0,0,1,0,0,1570,61.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
315,0,0,96,1,0,1,0,0,1,0,1,0,1385,21.68,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
316,5,5,168,1,0,1,1,0,0,0,1,0,1613,12.34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
317,10,10,120,1,1,1,1,0,0,0,1,0,1794,117.31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
318,5,5,168,1,0,1,1,0,0,0,1,0,1911,5.26,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
319,0,0,96,1,0,1,0,0,1,0,1,0,987,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320,5,5,120,1,1,1,1,0,0,0,1,0,1225,14.23,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
321,0,0,72,1,1,0,0,0,1,1,0,0,1149,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
322,10,10,120,1,1,1,1,0,0,1,0,0,1343,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
323,2,10,240,1,1,1,0,1,0,1,0,0,1803,124.51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
324,10,10,120,1,1,1,1,0,0,1,0,0,1182,89.99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
325,3,7,168,1,1,1,0,1,0,1,0,0,2402,18.1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
326,2,10,240,1,1,1,0,1,0,0,1,0,1637,66.07,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
327,0,0,72,1,1,0,0,0,1,0,1,0,852,18.69,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
328,10,10,168,1,1,0,1,0,0,0,1,0,1296,54.04,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
329,3,7,168,1,1,1,0,1,0,0,1,0,1585,12.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
330,0,0,96,1,0,1,0,0,1,0,0,1,1188,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
331,5,20,240,0,0,1,0,1,0,1,0,0,900,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
332,5,5,168,1,0,1,1,0,0,1,0,0,1251,32.73,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
333,2,10,240,1,1,1,0,1,0,0,1,0,1176,34.22,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
334,5,20,240,0,0,1,0,1,0,0,0,1,1714,117.7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
335,5,5,120,1,1,1,1,0,0,0,1,0,1472,30.55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
336,3,7,168,1,1,1,0,1,0,1,0,0,1052,31.54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
337,10,10,120,1,1,1,1,0,0,0,1,0,1376,43.18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
338,5,5,168,1,0,1,1,0,0,0,1,0,844,20.32,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
339,3,7,168,1,1,1,0,1,0,0,1,0,915,1.89,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
340,5,5,168,1,0,1,1,0,0,0,1,0,1794,157.28,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
341,0,0,72,1,1,0,0,0,1,0,1,0,801,6.23,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
342,2,10,168,1,0,1,0,1,0,1,0,0,1042,28.28,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
343,2,10,240,1,1,1,0,1,0,1,0,0,1776,26.75,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
344,2,10,168,1,0,1,0,1,0,0,1,0,1296,70.04,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
