cust_response,time,total_amount,gender,age,person_id,became_member_on,income,F,M,O,days_of_membership,age_by_decade,income_range,reward,difficulty,duration
0,0,0,F,70,13b7b2eccf664a329d83d2a238a9a11d,2018,74000,1,0,0,807,70s,80k,5,5,120
0,0,0,F,70,13b7b2eccf664a329d83d2a238a9a11d,2018,74000,1,0,0,807,70s,80k,5,5,120
0,504,0,F,70,13b7b2eccf664a329d83d2a238a9a11d,2018,74000,1,0,0,807,70s,80k,3,7,168
1,0,61.69,F,49,68eee228713c429ebe1300155ad1fb33,2017,57000,1,0,0,1238,40s,60k,3,7,168
1,336,43.67,F,49,68eee228713c429ebe1300155ad1fb33,2017,57000,1,0,0,1238,40s,60k,10,10,168
1,408,28.27,F,49,68eee228713c429ebe1300155ad1fb33,2017,57000,1,0,0,1238,40s,60k,0,0,72
1,504,30.72,F,49,68eee228713c429ebe1300155ad1fb33,2017,57000,1,0,0,1238,40s,60k,5,5,168
1,408,28.27,F,49,68eee228713c429ebe1300155ad1fb33,2017,57000,1,0,0,1238,40s,60k,0,0,72
0,0,29.44,M,61,8b70ca1f5f5a45bdac2ac2f990b71526,2017,98000,0,1,0,1011,60s,100k,2,10,168
1,336,55.21,M,61,8b70ca1f5f5a45bdac2ac2f990b71526,2017,98000,0,1,0,1011,60s,100k,10,10,120
0,408,0,M,61,8b70ca1f5f5a45bdac2ac2f990b71526,2017,98000,0,1,0,1011,60s,100k,5,5,120
1,504,75.27,M,61,8b70ca1f5f5a45bdac2ac2f990b71526,2017,98000,0,1,0,1011,60s,100k,3,7,168
1,576,46.24,M,61,8b70ca1f5f5a45bdac2ac2f990b71526,2017,98000,0,1,0,1011,60s,100k,5,5,168
1,0,105.46,F,65,9aba5058cb4f483da896335a1479a944,2017,119000,1,0,0,1084,60s,120k,2,10,240
1,168,18.67,F,65,9aba5058cb4f483da896335a1479a944,2017,119000,1,0,0,1084,60s,120k,10,10,120
1,336,47.72,F,65,9aba5058cb4f483da896335a1479a944,2017,119000,1,0,0,1084,60s,120k,5,5,120
1,408,31.08,F,65,9aba5058cb4f483da896335a1479a944,2017,119000,1,0,0,1084,60s,120k,0,0,72
1,0,105.46,F,65,9aba5058cb4f483da896335a1479a944,2017,119000,1,0,0,1084,60s,120k,2,10,240
1,0,10.23,M,73,0ba6e2ad781c4429afd26cf0b35f2d11,2018,51000,0,1,0,880,70s,60k,2,10,240
0,336,4.74,M,73,0ba6e2ad781c4429afd26cf0b35f2d11,2018,51000,0,1,0,880,70s,60k,5,20,240
0,408,4.74,M,73,0ba6e2ad781c4429afd26cf0b35f2d11,2018,51000,0,1,0,880,70s,60k,10,10,120
0,504,0,M,73,0ba6e2ad781c4429afd26cf0b35f2d11,2018,51000,0,1,0,880,70s,60k,0,0,72
0,504,0,M,73,0ba6e2ad781c4429afd26cf0b35f2d11,2018,51000,0,1,0,880,70s,60k,0,0,72
1,0,102.03,F,50,b5abc1e85be84f43937b4fca0ad238cb,2017,93000,1,0,0,1210,50s,100k,3,7,168
1,0,102.03,F,50,b5abc1e85be84f43937b4fca0ad238cb,2017,93000,1,0,0,1210,50s,100k,3,7,168
1,336,59.63,F,50,b5abc1e85be84f43937b4fca0ad238cb,2017,93000,1,0,0,1210,50s,100k,5,5,120
1,408,54.06,F,50,b5abc1e85be84f43937b4fca0ad238cb,2017,93000,1,0,0,1210,50s,100k,2,10,168
0,576,0,F,50,b5abc1e85be84f43937b4fca0ad238cb,2017,93000,1,0,0,1210,50s,100k,0,0,72
0,0,15.15,F,90,1c587de019994f93a242c6864fd7bc55,2015,98000,1,0,0,1723,90s,100k,10,10,168
0,336,38.19,F,90,1c587de019994f93a242c6864fd7bc55,2015,98000,1,0,0,1723,90s,100k,0,0,72
0,0,15.15,F,90,1c587de019994f93a242c6864fd7bc55,2015,98000,1,0,0,1723,90s,100k,10,10,168
0,504,0,F,90,1c587de019994f93a242c6864fd7bc55,2015,98000,1,0,0,1723,90s,100k,5,20,240
0,0,0,F,68,3f4e408b0b2d4ea89dd16d7437d867c1,2016,84000,1,0,0,1489,60s,90k,5,20,240
0,336,0,F,68,3f4e408b0b2d4ea89dd16d7437d867c1,2016,84000,1,0,0,1489,60s,90k,10,10,168
0,408,0,F,68,3f4e408b0b2d4ea89dd16d7437d867c1,2016,84000,1,0,0,1489,60s,90k,0,0,96
0,504,16.82,F,68,3f4e408b0b2d4ea89dd16d7437d867c1,2016,84000,1,0,0,1489,60s,90k,2,10,168
0,0,0,F,68,3f4e408b0b2d4ea89dd16d7437d867c1,2016,84000,1,0,0,1489,60s,90k,5,20,240
0,0,0,M,45,b19c8e7ac2ff40ae92b4fcf3247f8912,2017,54000,0,1,0,1109,40s,60k,10,10,120
0,168,1.96,M,45,b19c8e7ac2ff40ae92b4fcf3247f8912,2017,54000,0,1,0,1109,40s,60k,10,10,168
0,336,3.12,M,45,b19c8e7ac2ff40ae92b4fcf3247f8912,2017,54000,0,1,0,1109,40s,60k,5,20,240
0,408,3.12,M,45,b19c8e7ac2ff40ae92b4fcf3247f8912,2017,54000,0,1,0,1109,40s,60k,2,10,240
0,576,5.47,M,45,b19c8e7ac2ff40ae92b4fcf3247f8912,2017,54000,0,1,0,1109,40s,60k,0,0,96
1,0,52.91,M,66,21c73d53e2a74bb1b4dc172bff2b1aad,2016,49000,0,1,0,1678,60s,50k,3,7,168
0,168,15.25,M,66,21c73d53e2a74bb1b4dc172bff2b1aad,2016,49000,0,1,0,1678,60s,50k,2,10,168
1,336,26.96,M,66,21c73d53e2a74bb1b4dc172bff2b1aad,2016,49000,0,1,0,1678,60s,50k,0,0,96
1,0,52.91,M,66,21c73d53e2a74bb1b4dc172bff2b1aad,2016,49000,0,1,0,1678,60s,50k,3,7,168
1,504,83.22,M,66,21c73d53e2a74bb1b4dc172bff2b1aad,2016,49000,0,1,0,1678,60s,50k,5,5,120
1,576,49.69,M,66,21c73d53e2a74bb1b4dc172bff2b1aad,2016,49000,0,1,0,1678,60s,50k,10,10,120
1,0,40.82,F,19,1abeb816d9fa49b4b5b5ae51bc3d24c3,2016,73000,1,0,0,1413,10s,80k,2,10,240
1,0,40.82,F,19,1abeb816d9fa49b4b5b5ae51bc3d24c3,2016,73000,1,0,0,1413,10s,80k,2,10,240
1,336,117.99,F,19,1abeb816d9fa49b4b5b5ae51bc3d24c3,2016,73000,1,0,0,1413,10s,80k,5,5,168
0,408,77.31,F,19,1abeb816d9fa49b4b5b5ae51bc3d24c3,2016,73000,1,0,0,1413,10s,80k,0,0,96
0,504,19.1,F,19,1abeb816d9fa49b4b5b5ae51bc3d24c3,2016,73000,1,0,0,1413,10s,80k,5,20,240
1,0,94.11,F,66,92e07c49ee7448fca6e48df0c96e3eec,2018,58000,1,0,0,924,60s,60k,10,10,168
1,336,16.1,F,66,92e07c49ee7448fca6e48df0c96e3eec,2018,58000,1,0,0,924,60s,60k,0,0,96
1,336,16.1,F,66,92e07c49ee7448fca6e48df0c96e3eec,2018,58000,1,0,0,924,60s,60k,0,0,96
1,504,32.37,F,66,92e07c49ee7448fca6e48df0c96e3eec,2018,58000,1,0,0,924,60s,60k,3,7,168
1,576,12.35,F,66,92e07c49ee7448fca6e48df0c96e3eec,2018,58000,1,0,0,924,60s,60k,5,5,168
1,0,45.47,F,72,f8aedd0cbea0419c806842b4265b82e5,2016,72000,1,0,0,1478,70s,80k,10,10,168
1,0,45.47,F,72,f8aedd0cbea0419c806842b4265b82e5,2016,72000,1,0,0,1478,70s,80k,10,10,168
1,336,46.28,F,72,f8aedd0cbea0419c806842b4265b82e5,2016,72000,1,0,0,1478,70s,80k,5,5,120
1,408,40.54,F,72,f8aedd0cbea0419c806842b4265b82e5,2016,72000,1,0,0,1478,70s,80k,10,10,120
1,504,87.11,F,72,f8aedd0cbea0419c806842b4265b82e5,2016,72000,1,0,0,1478,70s,80k,2,10,240
1,576,62.72,F,72,f8aedd0cbea0419c806842b4265b82e5,2016,72000,1,0,0,1478,70s,80k,3,7,168
1,0,88.08,M,76,a9780228a1d04539afdee8b745e4be10,2016,63000,0,1,0,1604,70s,70k,2,10,240
1,168,29.04,M,76,a9780228a1d04539afdee8b745e4be10,2016,63000,0,1,0,1604,70s,70k,0,0,96
1,0,88.08,M,76,a9780228a1d04539afdee8b745e4be10,2016,63000,0,1,0,1604,70s,70k,2,10,240
1,408,60.55,M,76,a9780228a1d04539afdee8b745e4be10,2016,63000,0,1,0,1604,70s,70k,5,5,120
1,576,65.77,M,76,a9780228a1d04539afdee8b745e4be10,2016,63000,0,1,0,1604,70s,70k,5,20,240
1,0,20.22,M,52,94f14dcfedba47e18b7efca13dd7574b,2017,78000,0,1,0,1201,50s,80k,10,10,120
0,168,27.42,M,52,94f14dcfedba47e18b7efca13dd7574b,2017,78000,0,1,0,1201,50s,80k,10,10,168
1,336,29.14,M,52,94f14dcfedba47e18b7efca13dd7574b,2017,78000,0,1,0,1201,50s,80k,2,10,168
1,336,29.14,M,52,94f14dcfedba47e18b7efca13dd7574b,2017,78000,0,1,0,1201,50s,80k,2,10,168
1,0,20.22,M,52,94f14dcfedba47e18b7efca13dd7574b,2017,78000,0,1,0,1201,50s,80k,10,10,120
0,0,6.23,M,55,8a4bc602e4424ab6b16f0b907f2f22af,2017,31000,0,1,0,992,50s,40k,10,10,168
1,336,18.19,M,55,8a4bc602e4424ab6b16f0b907f2f22af,2017,31000,0,1,0,992,50s,40k,5,5,168
0,408,5.85,M,55,8a4bc602e4424ab6b16f0b907f2f22af,2017,31000,0,1,0,992,50s,40k,10,10,120
0,576,0,M,55,8a4bc602e4424ab6b16f0b907f2f22af,2017,31000,0,1,0,992,50s,40k,0,0,96
1,0,548.7,F,39,6d28f18e91324d358d69d1e4b01f1ace,2017,60000,1,0,0,1074,30s,70k,5,5,120
1,336,68.81,F,39,6d28f18e91324d358d69d1e4b01f1ace,2017,60000,1,0,0,1074,30s,70k,0,0,72
1,408,31.02,F,39,6d28f18e91324d358d69d1e4b01f1ace,2017,60000,1,0,0,1074,30s,70k,2,10,168
1,576,37.5,F,39,6d28f18e91324d358d69d1e4b01f1ace,2017,60000,1,0,0,1074,30s,70k,10,10,120
0,0,3.4,F,45,52f0bd64403f4958ab8fe9a6947c13c3,2016,44000,1,0,0,1676,40s,50k,5,5,168
1,168,112.97,F,45,52f0bd64403f4958ab8fe9a6947c13c3,2016,44000,1,0,0,1676,40s,50k,2,10,240
0,336,32.24,F,45,52f0bd64403f4958ab8fe9a6947c13c3,2016,44000,1,0,0,1676,40s,50k,10,10,120
0,408,17.37,F,45,52f0bd64403f4958ab8fe9a6947c13c3,2016,44000,1,0,0,1676,40s,50k,2,10,168
0,0,3.4,F,45,52f0bd64403f4958ab8fe9a6947c13c3,2016,44000,1,0,0,1676,40s,50k,5,5,168
0,336,32.24,F,45,52f0bd64403f4958ab8fe9a6947c13c3,2016,44000,1,0,0,1676,40s,50k,10,10,120
1,0,51.19,F,57,93e67942586e43fb87d5ffb1ead8db41,2017,114000,1,0,0,1151,50s,120k,10,10,120
1,168,72.88,F,57,93e67942586e43fb87d5ffb1ead8db41,2017,114000,1,0,0,1151,50s,120k,10,10,168
1,336,20.72,F,57,93e67942586e43fb87d5ffb1ead8db41,2017,114000,1,0,0,1151,50s,120k,2,10,240
0,408,0,F,57,93e67942586e43fb87d5ffb1ead8db41,2017,114000,1,0,0,1151,50s,120k,0,0,96
1,504,60.75,F,57,93e67942586e43fb87d5ffb1ead8db41,2017,114000,1,0,0,1151,50s,120k,5,5,120
1,504,60.75,F,57,93e67942586e43fb87d5ffb1ead8db41,2017,114000,1,0,0,1151,50s,120k,5,5,120
1,0,83.77,M,18,716a961d2afb4c1d8307522a8cbb4f07,2016,47000,0,1,0,1493,10s,50k,3,7,168
1,0,83.77,M,18,716a961d2afb4c1d8307522a8cbb4f07,2016,47000,0,1,0,1493,10s,50k,3,7,168
0,336,21.72,M,18,716a961d2afb4c1d8307522a8cbb4f07,2016,47000,0,1,0,1493,10s,50k,10,10,168
1,408,43.36,M,18,716a961d2afb4c1d8307522a8cbb4f07,2016,47000,0,1,0,1493,10s,50k,2,10,168
1,504,79.15,M,18,716a961d2afb4c1d8307522a8cbb4f07,2016,47000,0,1,0,1493,10s,50k,2,10,240
1,576,51.65,M,18,716a961d2afb4c1d8307522a8cbb4f07,2016,47000,0,1,0,1493,10s,50k,10,10,120
1,0,51.57,M,53,13033baa9d294c3c9165a00d71b72614,2017,96000,0,1,0,1066,50s,100k,2,10,168
1,168,28.44,M,53,13033baa9d294c3c9165a00d71b72614,2017,96000,0,1,0,1066,50s,100k,3,7,168
1,168,28.44,M,53,13033baa9d294c3c9165a00d71b72614,2017,96000,0,1,0,1066,50s,100k,3,7,168
1,408,58.83,M,53,13033baa9d294c3c9165a00d71b72614,2017,96000,0,1,0,1066,50s,100k,5,5,120
0,576,0,M,53,13033baa9d294c3c9165a00d71b72614,2017,96000,0,1,0,1066,50s,100k,10,10,168
0,0,0,M,53,d41fa9b8c2e24a1d94caa890c53bbcf6,2018,95000,0,1,0,811,50s,100k,5,5,168
0,336,0,M,53,d41fa9b8c2e24a1d94caa890c53bbcf6,2018,95000,0,1,0,811,50s,100k,10,10,120
0,408,0,M,53,d41fa9b8c2e24a1d94caa890c53bbcf6,2018,95000,0,1,0,811,50s,100k,10,10,168
0,504,0,M,53,d41fa9b8c2e24a1d94caa890c53bbcf6,2018,95000,0,1,0,811,50s,100k,0,0,72
0,576,0,M,53,d41fa9b8c2e24a1d94caa890c53bbcf6,2018,95000,0,1,0,811,50s,100k,3,7,168
0,0,0,F,51,1a353048b0884fc5a0afa27677ef1e80,2017,56000,1,0,0,1111,50s,60k,0,0,72
0,0,0,F,51,1a353048b0884fc5a0afa27677ef1e80,2017,56000,1,0,0,1111,50s,60k,0,0,72
1,336,23.27,F,51,1a353048b0884fc5a0afa27677ef1e80,2017,56000,1,0,0,1111,50s,60k,5,5,168
1,408,25.05,F,51,1a353048b0884fc5a0afa27677ef1e80,2017,56000,1,0,0,1111,50s,60k,3,7,168
1,408,25.05,F,51,1a353048b0884fc5a0afa27677ef1e80,2017,56000,1,0,0,1111,50s,60k,3,7,168
1,0,17.74,F,64,2cf5895bddf9467e878c6d51a622d5fb,2017,37000,1,0,0,1043,60s,40k,5,5,120
1,336,11.83,F,64,2cf5895bddf9467e878c6d51a622d5fb,2017,37000,1,0,0,1043,60s,40k,2,10,240
0,408,0,F,64,2cf5895bddf9467e878c6d51a622d5fb,2017,37000,1,0,0,1043,60s,40k,10,10,168
1,504,7.45,F,64,2cf5895bddf9467e878c6d51a622d5fb,2017,37000,1,0,0,1043,60s,40k,5,5,168
0,576,7.45,F,64,2cf5895bddf9467e878c6d51a622d5fb,2017,37000,1,0,0,1043,60s,40k,10,10,120
1,0,16.04,M,71,6747dda08bed46298c23e05b64820a3a,2017,57000,0,1,0,1307,70s,60k,0,0,96
0,336,3.73,M,71,6747dda08bed46298c23e05b64820a3a,2017,57000,0,1,0,1307,70s,60k,5,5,120
0,336,3.73,M,71,6747dda08bed46298c23e05b64820a3a,2017,57000,0,1,0,1307,70s,60k,5,5,120
0,576,3.63,M,71,6747dda08bed46298c23e05b64820a3a,2017,57000,0,1,0,1307,70s,60k,5,20,240
0,0,0,F,64,f35b342b24734da18a830bb9329a4fbd,2017,66000,1,0,0,1225,60s,70k,10,10,120
1,168,19.9,F,64,f35b342b24734da18a830bb9329a4fbd,2017,66000,1,0,0,1225,60s,70k,0,0,72
1,336,30.45,F,64,f35b342b24734da18a830bb9329a4fbd,2017,66000,1,0,0,1225,60s,70k,10,10,168
1,408,17.44,F,64,f35b342b24734da18a830bb9329a4fbd,2017,66000,1,0,0,1225,60s,70k,2,10,168
1,0,5.08,M,83,4c29d22467af4d7faa137c4eedd65340,2018,46000,0,1,0,944,80s,50k,0,0,72
0,336,3.37,M,83,4c29d22467af4d7faa137c4eedd65340,2018,46000,0,1,0,944,80s,50k,5,5,120
0,408,3.37,M,83,4c29d22467af4d7faa137c4eedd65340,2018,46000,0,1,0,944,80s,50k,10,10,168
0,336,3.37,M,83,4c29d22467af4d7faa137c4eedd65340,2018,46000,0,1,0,944,80s,50k,5,5,120
0,576,0,M,83,4c29d22467af4d7faa137c4eedd65340,2018,46000,0,1,0,944,80s,50k,3,7,168
0,0,0,M,26,e997a086fc13446da2aa9070d98d191a,2017,71000,0,1,0,991,20s,80k,3,7,168
0,168,1.02,M,26,e997a086fc13446da2aa9070d98d191a,2017,71000,0,1,0,991,20s,80k,2,10,168
0,336,9.02,M,26,e997a086fc13446da2aa9070d98d191a,2017,71000,0,1,0,991,20s,80k,10,10,168
0,504,3.76,M,26,e997a086fc13446da2aa9070d98d191a,2017,71000,0,1,0,991,20s,80k,5,5,168
0,576,0,M,26,e997a086fc13446da2aa9070d98d191a,2017,71000,0,1,0,991,20s,80k,0,0,72
0,0,5.36,F,29,17af917bb842480e925e49a8ca08c1f8,2018,58000,1,0,0,891,20s,60k,3,7,168
0,168,4.56,F,29,17af917bb842480e925e49a8ca08c1f8,2018,58000,1,0,0,891,20s,60k,10,10,168
0,336,5.11,F,29,17af917bb842480e925e49a8ca08c1f8,2018,58000,1,0,0,891,20s,60k,2,10,240
0,0,5.36,F,29,17af917bb842480e925e49a8ca08c1f8,2018,58000,1,0,0,891,20s,60k,3,7,168
0,576,14.21,F,29,17af917bb842480e925e49a8ca08c1f8,2018,58000,1,0,0,891,20s,60k,0,0,72
0,0,0,M,50,7c8479d8241344f6a0c306621e191c75,2013,51000,0,1,0,2527,50s,60k,0,0,72
1,168,19.71,M,50,7c8479d8241344f6a0c306621e191c75,2013,51000,0,1,0,2527,50s,60k,2,10,240
0,336,0,M,50,7c8479d8241344f6a0c306621e191c75,2013,51000,0,1,0,2527,50s,60k,0,0,96
0,408,6.66,M,50,7c8479d8241344f6a0c306621e191c75,2013,51000,0,1,0,2527,50s,60k,10,10,120
0,0,0,M,50,7c8479d8241344f6a0c306621e191c75,2013,51000,0,1,0,2527,50s,60k,0,0,72
0,408,6.66,M,50,7c8479d8241344f6a0c306621e191c75,2013,51000,0,1,0,2527,50s,60k,10,10,120
1,0,12.66,F,49,5404741ead9442bdbd4b9aa2273e85af,2018,79000,1,0,0,833,40s,80k,3,7,168
0,168,0,F,49,5404741ead9442bdbd4b9aa2273e85af,2018,79000,1,0,0,833,40s,80k,10,10,120
0,336,0,F,49,5404741ead9442bdbd4b9aa2273e85af,2018,79000,1,0,0,833,40s,80k,5,20,240
0,504,0,F,49,5404741ead9442bdbd4b9aa2273e85af,2018,79000,1,0,0,833,40s,80k,0,0,96
1,576,12.27,F,49,5404741ead9442bdbd4b9aa2273e85af,2018,79000,1,0,0,833,40s,80k,5,5,168
1,0,54.37,M,79,81e9ad5fa55a4884b65e01a5db8f1b4e,2016,67000,0,1,0,1523,70s,70k,10,10,168
1,0,54.37,M,79,81e9ad5fa55a4884b65e01a5db8f1b4e,2016,67000,0,1,0,1523,70s,70k,10,10,168
1,336,68.38,M,79,81e9ad5fa55a4884b65e01a5db8f1b4e,2016,67000,0,1,0,1523,70s,70k,5,5,120
0,576,39.22,M,79,81e9ad5fa55a4884b65e01a5db8f1b4e,2016,67000,0,1,0,1523,70s,70k,0,0,96
1,0,61.86,M,55,37a97f6e09784a07bbb67bc6539f1a00,2017,66000,0,1,0,999,50s,70k,0,0,96
1,0,61.86,M,55,37a97f6e09784a07bbb67bc6539f1a00,2017,66000,0,1,0,999,50s,70k,0,0,96
1,0,61.86,M,55,37a97f6e09784a07bbb67bc6539f1a00,2017,66000,0,1,0,999,50s,70k,0,0,96
1,504,92.95,M,55,37a97f6e09784a07bbb67bc6539f1a00,2017,66000,0,1,0,999,50s,70k,10,10,168
1,504,92.95,M,55,37a97f6e09784a07bbb67bc6539f1a00,2017,66000,0,1,0,999,50s,70k,10,10,168
1,0,2.98,M,25,65f06566a2a14f64b003964f211635e1,2015,68000,0,1,0,1767,20s,70k,0,0,96
1,168,29.38,M,25,65f06566a2a14f64b003964f211635e1,2015,68000,0,1,0,1767,20s,70k,10,10,120
1,0,2.98,M,25,65f06566a2a14f64b003964f211635e1,2015,68000,0,1,0,1767,20s,70k,0,0,96
1,168,29.38,M,25,65f06566a2a14f64b003964f211635e1,2015,68000,0,1,0,1767,20s,70k,10,10,120
0,576,12.36,M,25,65f06566a2a14f64b003964f211635e1,2015,68000,0,1,0,1767,20s,70k,2,10,168
0,0,25.73,M,77,88baa20c29a94178a43a7d68e5f039d4,2018,69000,0,1,0,788,70s,70k,5,20,240
0,168,0,M,77,88baa20c29a94178a43a7d68e5f039d4,2018,69000,0,1,0,788,70s,70k,10,10,120
0,504,0,M,77,88baa20c29a94178a43a7d68e5f039d4,2018,69000,0,1,0,788,70s,70k,0,0,72
0,504,0,M,77,88baa20c29a94178a43a7d68e5f039d4,2018,69000,0,1,0,788,70s,70k,0,0,72
0,0,0,F,69,23f9e3baf42b43148fee9bbbc3530c7a,2017,87000,1,0,0,1066,60s,90k,5,20,240
0,168,0,F,69,23f9e3baf42b43148fee9bbbc3530c7a,2017,87000,1,0,0,1066,60s,90k,5,5,120
0,168,0,F,69,23f9e3baf42b43148fee9bbbc3530c7a,2017,87000,1,0,0,1066,60s,90k,5,5,120
1,576,19.1,F,69,23f9e3baf42b43148fee9bbbc3530c7a,2017,87000,1,0,0,1066,60s,90k,5,5,168
0,0,0,F,59,28de174a5c854dd1be3187dc6edae45b,2015,85000,1,0,0,1815,50s,90k,2,10,168
0,0,0,F,59,28de174a5c854dd1be3187dc6edae45b,2015,85000,1,0,0,1815,50s,90k,2,10,168
1,336,27.59,F,59,28de174a5c854dd1be3187dc6edae45b,2015,85000,1,0,0,1815,50s,90k,0,0,72
1,408,75.97,F,59,28de174a5c854dd1be3187dc6edae45b,2015,85000,1,0,0,1815,50s,90k,3,7,168
1,504,29.44,F,59,28de174a5c854dd1be3187dc6edae45b,2015,85000,1,0,0,1815,50s,90k,5,5,120
1,576,39.71,F,59,28de174a5c854dd1be3187dc6edae45b,2015,85000,1,0,0,1815,50s,90k,2,10,240
1,0,45.07,M,47,a1eb338ccbca4cc88c9366939f16d819,2013,66000,0,1,0,2433,40s,70k,10,10,168
1,168,15.56,M,47,a1eb338ccbca4cc88c9366939f16d819,2013,66000,0,1,0,2433,40s,70k,2,10,168
0,408,0,M,47,a1eb338ccbca4cc88c9366939f16d819,2013,66000,0,1,0,2433,40s,70k,0,0,96
0,0,0,M,20,220a39cdfd6b41268c43a2e588fcb7e0,2018,69000,0,1,0,823,20s,70k,5,5,120
0,168,0,M,20,220a39cdfd6b41268c43a2e588fcb7e0,2018,69000,0,1,0,823,20s,70k,5,5,168
0,504,0.87,M,20,220a39cdfd6b41268c43a2e588fcb7e0,2018,69000,0,1,0,823,20s,70k,5,20,240
0,576,0,M,20,220a39cdfd6b41268c43a2e588fcb7e0,2018,69000,0,1,0,823,20s,70k,3,7,168
0,0,0,M,53,2399b6b4f8bb4fecb3cfd9cb986922b7,2018,56000,0,1,0,948,50s,60k,5,5,120
1,336,45.04,M,53,2399b6b4f8bb4fecb3cfd9cb986922b7,2018,56000,0,1,0,948,50s,60k,5,20,240
1,408,34.32,M,53,2399b6b4f8bb4fecb3cfd9cb986922b7,2018,56000,0,1,0,948,50s,60k,0,0,96
1,336,45.04,M,53,2399b6b4f8bb4fecb3cfd9cb986922b7,2018,56000,0,1,0,948,50s,60k,5,20,240
1,576,20.52,M,53,2399b6b4f8bb4fecb3cfd9cb986922b7,2018,56000,0,1,0,948,50s,60k,10,10,120
1,0,92.53,F,39,fe97aa22dd3e48c8b143116a8403dd52,2017,67000,1,0,0,985,30s,70k,2,10,240
1,168,28.71,F,39,fe97aa22dd3e48c8b143116a8403dd52,2017,67000,1,0,0,985,30s,70k,0,0,96
1,408,400.25,F,39,fe97aa22dd3e48c8b143116a8403dd52,2017,67000,1,0,0,985,30s,70k,0,0,72
1,168,28.71,F,39,fe97aa22dd3e48c8b143116a8403dd52,2017,67000,1,0,0,985,30s,70k,0,0,96
1,168,28.71,F,39,fe97aa22dd3e48c8b143116a8403dd52,2017,67000,1,0,0,985,30s,70k,0,0,96
1,0,8.39,M,68,c863af14b3654499b1caea5e640136d2,2018,58000,0,1,0,933,60s,60k,0,0,72
0,168,0,M,68,c863af14b3654499b1caea5e640136d2,2018,58000,0,1,0,933,60s,60k,3,7,168
0,408,8.8,M,68,c863af14b3654499b1caea5e640136d2,2018,58000,0,1,0,933,60s,60k,5,20,240
0,504,0,M,68,c863af14b3654499b1caea5e640136d2,2018,58000,0,1,0,933,60s,60k,2,10,240
0,576,0,M,68,c863af14b3654499b1caea5e640136d2,2018,58000,0,1,0,933,60s,60k,10,10,168
1,0,32.76,M,42,d7dc31e069124ef49e1bb937cb89f41c,2017,80000,0,1,0,1296,40s,90k,10,10,120
0,336,0,M,42,d7dc31e069124ef49e1bb937cb89f41c,2017,80000,0,1,0,1296,40s,90k,0,0,96
0,504,0,M,42,d7dc31e069124ef49e1bb937cb89f41c,2017,80000,0,1,0,1296,40s,90k,0,0,72
0,0,2.31,M,72,1827da57bb924833a6f73c79b5f2bbc5,2018,33000,0,1,0,819,70s,40k,5,5,168
0,168,0.59,M,72,1827da57bb924833a6f73c79b5f2bbc5,2018,33000,0,1,0,819,70s,40k,2,10,168
0,336,4.23,M,72,1827da57bb924833a6f73c79b5f2bbc5,2018,33000,0,1,0,819,70s,40k,5,20,240
0,408,4.23,M,72,1827da57bb924833a6f73c79b5f2bbc5,2018,33000,0,1,0,819,70s,40k,10,10,120
0,504,1.01,M,72,1827da57bb924833a6f73c79b5f2bbc5,2018,33000,0,1,0,819,70s,40k,2,10,240
0,576,1.01,M,72,1827da57bb924833a6f73c79b5f2bbc5,2018,33000,0,1,0,819,70s,40k,5,5,120
0,0,9.58,F,18,721eb06ac285463aa6e1184e0ea9b7f0,2017,49000,1,0,0,1192,10s,50k,5,5,168
0,168,6.68,F,18,721eb06ac285463aa6e1184e0ea9b7f0,2017,49000,1,0,0,1192,10s,50k,5,20,240
1,336,10.02,F,18,721eb06ac285463aa6e1184e0ea9b7f0,2017,49000,1,0,0,1192,10s,50k,3,7,168
1,336,10.02,F,18,721eb06ac285463aa6e1184e0ea9b7f0,2017,49000,1,0,0,1192,10s,50k,3,7,168
0,576,4.88,F,18,721eb06ac285463aa6e1184e0ea9b7f0,2017,49000,1,0,0,1192,10s,50k,2,10,168
0,0,0,M,67,0f54094029ca4107bfd36203aeb3ed14,2017,50000,0,1,0,1096,60s,60k,0,0,96
1,168,9.45,M,67,0f54094029ca4107bfd36203aeb3ed14,2017,50000,0,1,0,1096,60s,60k,3,7,168
0,336,9.88,M,67,0f54094029ca4107bfd36203aeb3ed14,2017,50000,0,1,0,1096,60s,60k,2,10,168
0,504,0,M,67,0f54094029ca4107bfd36203aeb3ed14,2017,50000,0,1,0,1096,60s,60k,10,10,120
0,576,0,M,67,0f54094029ca4107bfd36203aeb3ed14,2017,50000,0,1,0,1096,60s,60k,0,0,72
0,0,0,M,52,5f18c5754dc04baaa1267c823f877a85,2018,42000,0,1,0,786,50s,50k,5,20,240
0,0,0,M,52,5f18c5754dc04baaa1267c823f877a85,2018,42000,0,1,0,786,50s,50k,5,20,240
1,336,3.97,M,52,5f18c5754dc04baaa1267c823f877a85,2018,42000,0,1,0,786,50s,50k,0,0,72
0,0,0,M,52,5f18c5754dc04baaa1267c823f877a85,2018,42000,0,1,0,786,50s,50k,5,20,240
0,504,1.43,M,52,5f18c5754dc04baaa1267c823f877a85,2018,42000,0,1,0,786,50s,50k,3,7,168
1,0,56.21,M,38,d8567f1400d8486cb31c6abba64389ec,2017,64000,0,1,0,1044,30s,70k,10,10,168
